Gene,Average_Score,Classification,Cortex,Striatum,hiPSC,Fetal,SynGO,GO Synapse,SynDB,SynSysNet
TCF20,5.240550419896234,EnSig,0,0,0,0,0,0,0,0
TCF21,4.3758142990063975,Negative,0,0,0,0,0,0,0,0
TCF23,4.3622738302248045,Negative,0,0,0,0,0,0,0,0
TCF25,4.397820087456833,Negative,1,0,0,0,0,0,0,0
TCF3,4.515664561297,Negative,0,0,0,0,0,0,0,0
TCF4,5.2481982251505,EnSig,0,0,0,0,0,0,0,0
TCF7,4.7826497735175,EnSig,0,0,0,0,0,0,0,0
TCF7L1,4.2906710581943335,Negative,0,0,0,0,0,0,0,0
TCF7L2,4.211466181553045,Negative,0,0,0,0,0,0,0,0
TCFL5,4.510064923700833,Negative,0,0,0,0,0,0,0,0
TCHH,4.535857249886166,Negative,0,0,1,0,0,0,0,0
TCHP,4.392258351752999,Negative,0,0,0,0,0,0,0,0
TCIRG1,4.4049637439149985,Negative,0,0,0,0,0,0,0,0
TCL1A,4.263770695299167,Negative,0,0,0,0,0,0,0,0
TCN1,4.450219954704499,Negative,0,0,0,0,0,0,0,0
TCOF1,4.7633792414004015,EnSig,1,0,0,0,0,0,0,0
TCP1,4.199968114805333,Negative,1,1,1,1,0,0,1,1
TCP11L1,4.383381335546,Negative,0,0,1,0,0,0,1,0
TCTEX1D4,4.032582298794904,Negative,0,0,0,0,0,0,0,0
TCTN2,4.169025984167498,Negative,0,0,0,0,0,0,0,0
TDG,4.094722816291857,Negative,0,0,0,0,0,0,0,0
TDO2,4.399422161985,Negative,0,0,0,0,0,0,0,0
TDP1,4.4022492458525,Negative,0,0,0,0,0,0,0,0
TDP2,4.293386457133834,Negative,0,0,0,0,0,0,0,0
TDRD1,4.3805408276615,Negative,0,0,0,0,0,0,0,0
TDRD3,4.257896329845499,Negative,1,0,0,0,0,0,0,0
TDRD5,4.558806217596786,Negative,0,0,0,0,0,0,0,0
TDRD6,4.4961875014932495,Negative,0,0,0,0,0,0,0,0
TDRD7,4.284463497802832,Negative,0,0,0,0,0,0,0,0
TDRD9,4.4138593860892215,Negative,1,0,0,0,0,0,0,0
TDRKH,4.047051713867166,Negative,1,1,1,0,0,0,0,0
TEAD1,4.370177838817499,Negative,0,0,0,0,0,0,0,0
TEAD2,4.0303699524394165,Negative,0,0,0,0,0,0,0,0
TEAD3,4.552228072814333,Negative,0,0,0,0,0,0,0,0
TEAD4,4.4434159872865,Negative,0,0,0,0,0,0,0,0
TEC,4.461494528219762,Negative,0,0,1,0,0,0,0,0
TECPR1,4.018557819058,Negative,1,0,1,0,0,0,0,0
TECR,4.8586759060026665,EnSig,1,1,1,0,0,0,0,0
TEF,4.482727507771166,Negative,0,0,0,0,0,0,0,0
TEFM,4.124659649477582,Negative,0,0,0,0,0,0,0,0
TEK,4.447613663523619,Negative,0,0,0,0,0,0,0,0
TEKT1,4.414596586726668,Negative,0,0,0,0,0,0,0,0
TEKT2,4.454516890765583,Negative,0,0,0,0,0,0,0,0
TEKT3,4.3614506725418325,Negative,0,0,0,0,0,0,0,0
TEKT5,4.4692690935221675,Negative,0,0,0,1,0,0,0,0
TELO2,4.2434893975129535,Negative,0,0,1,0,0,0,0,0
TENM1,4.94624643729123,EnSig,1,1,1,0,1,0,0,0
TENM2,5.0623470955080005,EnSig,1,0,1,1,1,1,0,0
TENM3,4.89211647207161,EnSig,1,1,1,0,1,0,0,0
TENM4,5.174996988221999,EnSig,1,0,1,1,1,0,0,0
TEP1,4.423405408721762,Negative,0,0,0,0,0,0,0,0
TERF1,4.2341784704576675,Negative,0,0,0,0,0,0,0,0
TERF2,4.276291751491,Negative,0,0,0,0,1,0,0,0
TERF2IP,4.61939933451325,Negative,0,0,0,0,0,0,0,0
TERT,4.34024490957075,Negative,0,0,0,0,0,0,0,0
TES,4.5391531723766665,Negative,0,0,1,0,0,0,0,0
TESK1,4.3160120168715,Negative,0,0,0,0,0,0,0,0
TESK2,4.584379512762,Negative,0,0,0,0,0,0,0,0
TESPA1,4.13675298722825,Negative,0,0,0,0,0,0,0,0
TET1,4.653785000249999,Negative,0,0,0,0,0,0,0,0
TET2,4.421071590057768,Negative,0,0,0,0,0,0,0,0
TET3,4.007233451224502,Negative,0,0,0,0,0,0,0,0
TEX10,4.376807158517333,Negative,0,0,0,1,0,0,0,0
TEX11,4.3895457762762495,Negative,0,0,0,0,0,0,0,0
TEX14,4.5417296039254085,Negative,0,0,0,0,0,0,0,0
TEX15,4.962720698398499,EnSig,0,0,0,1,0,0,0,0
TF,4.478754526908892,Negative,0,0,1,0,0,0,0,0
TFAM,4.1916287824581655,Negative,1,0,1,1,0,0,1,0
TFAP2A,4.14069877983975,Negative,0,0,0,0,0,0,0,0
TFAP2B,4.613724752641999,Negative,0,0,0,0,0,0,0,0
TFAP2C,4.369371627032167,Negative,0,0,0,0,0,0,0,0
TFAP2D,2.6647893346694995,Negative,0,0,0,0,0,0,0,0
TFAP4,4.131045506076498,Negative,0,0,0,0,0,0,0,0
TFB1M,4.26463251712653,Negative,0,0,1,0,0,0,0,0
TFCP2,4.454699273372,Negative,0,0,1,0,0,0,0,0
TFCP2L1,4.6931037772577495,EnSig,0,0,0,0,0,0,0,0
TFDP1,4.5908436539098325,Negative,0,0,0,0,0,0,0,0
TFDP2,4.151189141360168,Negative,0,0,0,0,0,0,0,0
TFDP3,4.600245973714115,Negative,0,0,0,0,0,0,0,0
TFE3,4.40529475332375,Negative,0,0,0,0,0,0,0,0
TFEB,4.433413674800667,Negative,0,0,0,0,0,0,0,0
TFEC,4.412378330254582,Negative,0,0,0,0,0,0,0,0
TFG,4.400421887052583,Negative,0,0,1,1,0,0,0,0
TFIP11,4.176768734541167,Negative,0,0,0,0,0,0,0,0
TFPI,4.367465742926332,Negative,0,0,0,0,0,0,0,0
TFR2,4.1584140317400005,Negative,0,0,0,0,0,0,0,0
TFRC,4.427404423486417,Negative,0,0,1,0,0,0,0,0
TGFB1I1,4.469427009807141,Negative,0,0,0,0,0,0,0,0
TGFB2,4.440947817454499,Negative,0,0,0,0,0,0,0,0
TGFBI,4.161781477686364,Negative,0,0,0,0,0,0,0,0
TGFBR1,4.488192470709,Negative,0,0,1,0,0,0,0,0
TGFBR2,4.236807406275856,Negative,0,0,0,0,0,0,0,0
TGFBR3,4.3978644227083326,Negative,0,0,0,0,0,0,0,0
TGFBRAP1,4.487331755560333,Negative,0,0,1,0,0,0,0,0
TGIF1,4.368454871808833,Negative,0,0,0,0,0,0,0,0
TGIF2,4.272443057951248,Negative,0,0,0,0,0,0,0,0
TGIF2LX,4.482541637647499,Negative,0,0,0,0,0,0,0,0
TGIF2LY,4.517099778951499,Negative,0,0,0,0,0,0,0,0
TGM1,4.501071679546583,Negative,0,0,1,0,0,0,0,0
TGM2,4.347862298086083,Negative,0,0,1,0,0,0,0,0
TGM3,4.4150543491124985,Negative,0,0,1,0,0,0,0,0
TGM4,4.598971393279498,Negative,0,0,0,0,0,0,0,0
TGM5,4.304478985010916,Negative,0,0,0,0,0,0,0,0
TGOLN2,4.486613344555333,Negative,0,0,0,0,0,0,0,0
TGS1,4.411562556771166,Negative,0,0,0,0,0,0,0,0
TH,4.344562048680166,Negative,0,1,0,0,0,1,0,0
THADA,4.503714166841856,Negative,0,0,0,0,0,0,0,0
THAP11,3.7769876877657618,Negative,0,0,0,0,0,0,0,0
THAP2,4.388907770513998,Negative,0,0,0,0,0,0,0,0
THAP7,4.301534945215333,Negative,0,0,0,0,0,0,0,0
THBS1,4.5352498585818335,Negative,0,0,1,0,0,0,0,0
THBS2,4.617367743689903,Negative,0,0,0,0,0,0,0,0
THBS3,4.572370519545332,Negative,0,0,0,0,0,0,0,0
THBS4,4.656592794140055,Negative,0,0,0,0,0,0,0,0
THEG,4.740269275866499,EnSig,0,0,0,0,0,0,0,0
THEM4,4.458029232921666,Negative,1,0,0,0,0,0,0,0
THEM5,4.477146843482999,Negative,0,0,0,0,0,0,0,0
THEMIS,4.232395791594619,Negative,0,0,0,0,0,0,0,0
THEMIS2,4.147725408203649,Negative,0,0,0,0,0,0,0,0
THG1L,4.290512907921916,Negative,0,0,0,0,0,0,0,0
THOC1,4.0758518967155,Negative,0,0,0,0,0,0,0,0
THOC2,4.1351584916306665,Negative,0,0,1,0,0,0,0,0
THOC3,4.274720395556333,Negative,0,0,0,0,0,0,0,0
THOC5,4.3335471463175,Negative,0,0,0,0,0,0,0,0
THOC6,4.361696915113,Negative,0,0,1,1,0,0,0,0
THOC7,4.795017600962833,EnSig,0,0,0,0,0,0,0,0
THRA,4.4243813481736645,Negative,0,0,0,0,0,0,0,0
THRAP3,4.738239605963416,EnSig,0,0,1,1,0,0,0,0
THRB,4.581825052828999,Negative,0,0,0,0,0,0,0,0
THSD7A,4.488368905059624,Negative,1,1,1,0,0,0,0,0
THSD7B,5.025205709201499,EnSig,0,0,1,0,0,0,0,0
THUMPD1,4.087925999558833,Negative,0,0,0,0,0,0,0,0
THUMPD3,3.8652170461422855,Negative,0,0,0,0,0,0,0,0
THYN1,4.193815856342638,Negative,0,0,1,0,0,0,0,0
TIA1,4.034299076498583,Negative,0,0,1,0,0,0,0,0
TIAL1,4.172739888030582,Negative,0,0,1,0,0,0,0,0
TIAM1,4.772182131100079,EnSig,1,1,0,0,1,1,0,0
TIAM2,4.705606524303834,EnSig,1,1,0,0,0,0,0,0
TICAM1,4.342980123489911,Negative,0,0,0,0,0,0,0,0
TICAM2,4.221515981891001,Negative,0,0,0,0,0,0,0,0
TICRR,4.850149805050785,EnSig,0,0,0,0,0,0,0,0
TIE1,4.3801158998755,Negative,0,0,0,0,0,0,0,0
TIGD1,4.020683216434417,Negative,0,0,0,0,0,0,0,0
TIGD2,4.2959880260358325,Negative,0,0,0,0,0,0,0,0
TIGD4,4.0934337323331675,Negative,0,0,0,0,0,0,0,0
TIGD6,4.375610253659452,Negative,0,0,0,0,0,0,0,0
TIGIT,4.3897307295281385,Negative,0,0,0,0,0,0,0,0
TIMELESS,3.965103339916375,Negative,0,0,0,0,0,0,0,0
TIMM10,4.5137824401061675,Negative,1,1,0,0,0,0,0,0
TIMM13,4.458438809750666,Negative,0,1,0,0,0,0,0,0
TIMM17A,4.329146350555666,Negative,0,0,0,0,0,0,0,0
TIMM21,4.234936416484119,Negative,0,0,0,0,0,0,0,0
TIMM22,4.290954565358748,Negative,0,0,0,0,0,0,0,0
TIMM44,4.126952344980167,Negative,1,0,1,0,0,0,0,0
TIMM50,4.647600965780166,Negative,1,0,1,0,0,0,0,0
TIMM8A,4.432547695528737,Negative,0,0,0,0,0,0,0,0
TIMM9,4.0990896114340005,Negative,1,1,0,0,0,0,0,0
TIMMDC1,4.085325668653998,Negative,0,0,0,0,0,0,0,0
TIMP3,4.3740768794296665,Negative,0,0,0,0,0,0,0,0
TIPARP,4.184737793084095,Negative,0,0,0,0,0,0,0,0
TIPIN,4.150496268284833,Negative,0,0,0,0,0,0,0,0
TIPRL,4.422118683032,Negative,0,0,1,0,0,0,0,0
TIRAP,4.1803777803676665,Negative,0,0,0,0,0,0,0,0
TJAP1,4.149242633230166,Negative,0,0,0,0,0,0,1,0
TJP1,5.082767896035249,EnSig,1,1,1,0,0,0,1,0
TJP2,5.540403689533499,EnSig,1,1,0,0,0,0,1,0
TJP3,4.397853841069833,Negative,0,0,0,0,0,0,0,0
TK1,4.617192407798499,Negative,0,0,0,0,0,0,0,0
TK2,4.497622601830499,Negative,0,0,0,0,0,0,0,0
TKT,4.563886451267541,Negative,1,1,1,1,0,0,1,1
TKTL1,4.277921412017658,Negative,0,0,0,0,0,0,0,0
TKTL2,5.0184763683865,EnSig,0,0,0,0,0,0,0,0
TLE1,4.212202984248333,Negative,0,0,0,0,0,0,0,0
TLE2,4.2204473062395005,Negative,0,0,0,0,0,0,0,0
TLE3,4.196714872413333,Negative,0,0,0,0,0,0,0,0
TLE4,4.243485367437915,Negative,0,0,0,0,0,0,0,0
TLK1,4.1204419723915,Negative,1,0,0,0,0,0,0,0
TLK2,4.2527588196203325,Negative,0,0,0,0,0,0,0,0
TLN1,5.1945121447334985,EnSig,1,1,1,0,0,0,1,0
TLR10,4.28828859024475,Negative,0,0,0,0,0,0,0,0
TLR2,4.5606271092408885,Negative,0,0,0,0,0,0,0,0
TLR3,4.418211827987166,Negative,0,0,0,0,0,0,0,0
TLR4,4.504034996459833,Negative,0,0,0,0,0,0,0,0
TLR6,4.1763251485689,Negative,0,0,0,0,0,0,0,0
TLR7,4.327498881845076,Negative,0,0,0,0,0,0,0,0
TLR8,4.2203223257919085,Negative,0,0,1,0,0,0,0,0
TLR9,4.1921843594015,Negative,0,0,0,0,0,0,0,0
TLX2,4.796772390119166,EnSig,0,0,0,0,0,0,0,0
TLX3,2.693511532450667,Negative,0,0,0,0,0,0,0,0
TM7SF2,4.401005457384249,Negative,0,0,1,0,0,0,1,0
TM7SF3,4.534708516315,Negative,0,0,0,0,0,0,0,0
TM9SF1,4.445942639135285,Negative,0,0,0,0,0,0,0,0
TM9SF2,4.350727492738241,Negative,0,0,0,0,0,0,0,0
TM9SF4,4.4849377436329085,Negative,0,0,1,0,0,0,0,0
TMA16,4.488139442016845,Negative,0,0,0,0,0,0,0,0
TMBIM1,4.733264714442333,EnSig,0,0,0,0,0,0,0,0
TMC4,4.542392766463778,Negative,0,0,0,0,0,0,0,0
TMC5,4.368711220400167,Negative,0,0,0,0,0,0,0,0
TMC6,4.082752507851748,Negative,0,0,0,0,0,0,0,0
TMC7,4.2613882311139015,Negative,0,0,0,0,0,0,0,0
TMC8,4.134003007565833,Negative,0,0,0,0,0,0,0,0
TMCC1,4.1748387548369985,Negative,1,0,0,0,0,0,0,0
TMCC2,4.319049615620702,Negative,0,0,0,0,0,0,0,0
TMCC3,4.532471514436167,Negative,1,0,0,0,0,0,0,0
TMCO1,4.30616733561925,Negative,0,0,1,0,0,0,0,0
TMED2,4.540560135484981,Negative,0,0,0,0,0,0,0,0
TMED3,4.436025591271809,Negative,0,0,0,0,0,0,1,0
TMED5,4.292762758874444,Negative,0,0,0,0,0,0,0,0
TMED6,4.269552283054166,Negative,0,0,0,0,0,0,0,0
TMEFF1,4.761883840096833,EnSig,1,0,1,1,0,0,0,0
TMEM100,4.550950455245165,Negative,0,0,0,0,0,0,0,0
TMEM102,4.538831946675166,Negative,0,0,0,0,0,0,0,0
TMEM106B,4.2579168930815285,Negative,0,0,0,0,0,0,0,0
TMEM108,4.2305885797913225,Negative,0,0,0,0,0,1,0,0
TMEM109,4.252326209777833,Negative,0,1,1,0,0,0,0,0
TMEM11,4.616050789324,Negative,1,1,1,0,0,0,0,0
TMEM114,4.7756098040265,EnSig,0,0,0,0,0,0,0,0
TMEM115,4.101572697530095,Negative,0,0,0,0,0,0,0,0
TMEM120B,4.348610275624166,Negative,0,0,0,0,0,0,0,0
TMEM123,3.9664607354936665,Negative,0,0,0,0,0,0,0,0
TMEM126A,4.496155063971916,Negative,0,0,1,0,0,0,1,0
TMEM132A,4.152153399753,Negative,1,0,1,0,0,0,0,0
TMEM134,4.178369501256999,Negative,0,0,0,0,0,0,0,0
TMEM135,4.1734354452160005,Negative,0,0,0,0,0,0,0,0
TMEM138,4.409446133581416,Negative,0,0,0,0,0,0,0,0
TMEM143,4.169787768062308,Negative,0,0,0,0,0,0,0,0
TMEM165,4.393355197081998,Negative,0,0,0,0,0,0,0,0
TMEM17,4.486770806540943,Negative,0,0,0,0,0,0,0,0
TMEM175,4.094424825210817,Negative,0,0,0,0,0,0,0,0
TMEM176B,4.3630041755175,Negative,0,0,0,0,0,0,0,0
TMEM184A,4.317038552306308,Negative,0,0,0,0,0,0,0,0
TMEM190,4.495317253762237,Negative,0,0,0,0,0,0,0,0
TMEM192,4.214492767623697,Negative,0,0,0,0,0,0,0,0
TMEM199,4.433139992565543,Negative,0,0,0,0,0,0,0,0
TMEM201,4.480783357679833,Negative,0,0,0,0,0,0,0,0
TMEM214,4.316537494939166,Negative,1,0,0,0,0,0,0,0
TMEM219,4.236700668120821,Negative,0,0,0,0,0,0,0,0
TMEM230,4.813113028300333,EnSig,0,0,0,0,0,1,0,0
TMEM237,4.186670387835917,Negative,0,0,0,0,0,0,0,0
TMEM25,4.594939612140333,Negative,0,0,0,0,0,0,0,0
TMEM259,3.99080830823293,Negative,0,0,0,0,0,0,0,0
TMEM30A,4.4919705781527215,Negative,0,1,1,0,0,0,0,1
TMEM30B,4.031666254829,Negative,0,0,0,0,0,0,0,0
TMEM33,4.279105195385498,Negative,0,0,1,0,0,0,1,0
TMEM38A,4.471211167772,Negative,1,0,0,0,0,0,0,0
TMEM38B,4.414548816210999,Negative,0,0,0,0,0,0,0,0
TMEM41B,4.09181287827,Negative,0,0,1,0,0,0,0,0
TMEM43,4.310236424015833,Negative,0,0,1,0,0,0,0,0
TMEM50A,4.250946433621041,Negative,0,0,0,0,0,0,0,0
TMEM53,4.049161661785416,Negative,0,0,1,0,0,0,0,0
TMEM59,4.486631888401916,Negative,0,0,0,0,0,0,0,0
TMEM63A,4.28070054286,Negative,0,0,0,0,0,0,0,0
TMEM63B,4.3406818328034165,Negative,0,0,1,0,0,0,0,0
TMEM67,4.031909880721,Negative,0,0,0,0,0,0,0,0
TMEM70,4.153803780168305,Negative,0,0,0,0,0,0,0,0
TMEM71,4.269775115617583,Negative,0,0,0,0,0,0,0,0
TMEM87A,4.5531084425421655,Negative,0,0,0,0,0,0,0,0
TMEM87B,4.608275701510445,Negative,0,0,0,0,0,0,0,0
TMEM8B,4.2566878738961655,Negative,0,0,0,0,0,0,0,0
TMEM9,4.855182320759832,EnSig,0,0,0,0,0,0,0,0
TMEM9B,4.116006626913393,Negative,0,1,0,0,0,0,0,0
TMF1,4.220633099987499,Negative,0,0,0,0,0,0,0,0
TMOD1,4.3657863272794994,Negative,1,0,0,1,0,0,1,0
TMOD2,4.582036168920499,Negative,1,1,1,1,0,0,1,1
TMOD3,4.371335375657667,Negative,0,0,1,1,0,0,0,0
TMOD4,4.415924519081166,Negative,0,0,0,0,0,0,0,0
TMPO,4.574498551202072,Negative,0,0,1,1,0,0,0,0
TMPRSS11A,4.5148052113677934,Negative,0,0,0,0,0,0,0,0
TMPRSS11E,4.188392245069998,Negative,0,0,0,0,0,0,0,0
TMPRSS15,4.3911526630080555,Negative,0,0,0,0,0,0,0,0
TMSB10,4.208364970943428,Negative,0,0,0,0,0,0,0,0
TMSB4X,4.594658532953286,Negative,0,0,0,0,0,0,0,1
TMSB4Y,4.2817811961555,Negative,0,0,0,0,0,0,0,0
TMTC2,4.727877939782417,EnSig,0,0,0,0,0,0,0,0
TMTC3,4.468527581525667,Negative,0,0,0,0,0,0,0,0
TMTC4,4.30636631805425,Negative,0,0,0,0,0,0,0,0
TMUB1,4.582177845164666,Negative,0,0,0,0,0,1,0,0
TMX1,4.248772196954083,Negative,0,0,1,0,0,0,0,0
TMX3,4.239691514625832,Negative,0,0,0,0,0,0,0,0
TMX4,4.4507333015543615,Negative,1,0,1,0,0,0,0,0
TNC,4.502402797736523,Negative,1,0,1,1,1,0,1,0
TNFAIP1,4.838540310337,EnSig,0,0,0,0,0,0,0,0
TNFAIP2,3.8875068224885827,Negative,0,0,0,0,0,0,0,0
TNFAIP3,4.284341240467357,Negative,0,0,0,0,0,0,0,0
TNFAIP6,4.362310096148,Negative,0,0,0,0,0,0,0,0
TNFAIP8,4.269453886402584,Negative,0,0,0,0,0,0,0,0
TNFAIP8L3,4.399521328911786,Negative,0,0,0,0,0,0,0,0
TNFRSF10A,4.4727840238105,Negative,0,0,0,0,0,0,0,0
TNFRSF10B,4.1734089730953325,Negative,0,0,1,0,0,0,0,0
TNFRSF10D,4.3690128274255,Negative,0,0,0,0,0,0,0,0
TNFRSF11A,4.214646991447498,Negative,0,0,0,0,0,0,0,0
TNFRSF11B,4.362758493676666,Negative,0,0,1,0,0,0,0,0
TNFRSF13B,4.218679979179833,Negative,0,0,0,0,0,0,0,0
TNFRSF13C,4.025539613203762,Negative,0,0,0,0,0,0,0,0
TNFRSF14,4.325092991631416,Negative,0,0,0,0,0,0,0,0
TNFRSF17,4.266246711219333,Negative,0,0,0,0,0,0,0,0
TNFRSF19,4.4864120632015005,Negative,0,0,0,0,0,0,0,0
TNFRSF1A,4.035539568466083,Negative,0,0,0,0,0,0,0,0
TNFRSF1B,4.532328445378999,Negative,0,0,0,0,0,0,0,0
TNFRSF21,4.465136415266834,Negative,0,0,0,0,0,0,0,0
TNFRSF4,4.403967658895749,Negative,0,0,0,0,0,0,0,0
TNFRSF8,4.423667558568611,Negative,0,0,0,0,0,0,0,0
TNFSF10,4.401195557778999,Negative,0,0,0,0,0,0,0,0
TNFSF12,4.371682139546864,Negative,0,0,0,0,0,0,0,0
TNFSF13,4.454992706628111,Negative,0,0,0,0,0,0,0,0
TNFSF13B,4.571212930204498,Negative,0,0,0,0,0,0,0,0
TNFSF9,4.137440619289595,Negative,0,0,0,0,0,0,0,0
TNIK,4.48919863960039,Negative,1,1,1,1,1,1,1,0
TNIP1,4.537971689573083,Negative,0,0,0,0,0,0,0,0
TNIP2,4.159366851721447,Negative,0,0,0,0,0,0,0,0
TNIP3,4.5151349846798325,Negative,0,0,0,0,0,0,0,0
TNK1,4.545582985275202,Negative,0,0,0,0,0,0,0,0
TNK2,4.244439593062666,Negative,0,0,0,0,0,0,0,0
TNKS,4.5267177246355,Negative,0,0,0,0,0,0,0,0
TNKS1BP1,4.620129731390655,Negative,1,1,1,1,0,0,0,0
TNKS2,4.462371333416833,Negative,0,0,0,0,0,0,0,0
TNN,4.193408710112785,Negative,0,0,0,0,0,1,0,0
TNNC1,4.4253939804038325,Negative,0,0,0,0,0,0,0,0
TNNC2,4.513161596560833,Negative,0,0,0,0,0,0,0,0
TNNI2,4.663512942245665,Negative,0,0,0,0,0,0,0,0
TNNI3,4.628943701538277,Negative,0,0,0,0,0,0,0,0
TNNI3K,4.2988198862605,Negative,0,0,0,0,0,0,0,0
TNNT1,4.463305304516166,Negative,0,0,0,0,0,0,0,0
TNNT2,4.414722633304333,Negative,0,0,0,0,0,0,0,0
TNNT3,4.389337973339333,Negative,0,0,0,0,0,0,0,0
TNP1,4.8107786059965,EnSig,0,0,0,0,0,0,0,0
TNPO1,4.1715170601728335,Negative,1,1,1,1,0,0,1,0
TNPO3,4.578961543900785,Negative,0,0,1,0,0,0,0,0
TNRC18,5.094772150484749,EnSig,0,0,0,0,0,0,0,0
TNRC6A,4.43227045666278,Negative,0,0,0,0,0,0,0,0
TNRC6B,4.553545565145499,Negative,1,0,1,0,0,0,0,0
TNRC6C,4.524365851490295,Negative,0,0,1,0,0,0,0,0
TNS1,5.121563459829499,EnSig,0,0,0,0,0,0,0,0
TNS3,4.9174674055869545,EnSig,0,0,0,0,0,0,0,0
TNS4,4.45886401359075,Negative,0,0,0,0,0,0,0,0
TOB1,4.278441304667917,Negative,0,0,0,0,0,0,0,0
TOB2,4.582721907827334,Negative,0,0,0,0,0,0,0,0
TOE1,4.116719083120748,Negative,0,0,0,0,0,0,0,0
TOLLIP,4.508420494343833,Negative,1,0,1,1,0,0,1,0
TOM1,4.4190767639645,Negative,1,1,1,0,0,0,0,0
TOM1L1,4.401699678328833,Negative,0,0,0,0,0,0,0,0
TOM1L2,4.217559188447785,Negative,1,1,1,1,0,0,1,0
TOMM20,4.574035268649774,Negative,0,1,0,0,0,0,1,0
TOMM22,4.292900624461334,Negative,0,0,1,1,0,0,0,0
TOMM34,4.7378809213113335,EnSig,1,0,0,0,0,0,0,0
TOMM40,4.425684346745977,Negative,1,1,1,0,0,0,0,0
TOMM40L,4.457785192820333,Negative,0,0,0,0,0,0,1,0
TOMM6,4.348027060497242,Negative,0,0,0,0,0,0,0,0
TONSL,4.728459744568998,EnSig,0,0,0,0,0,0,0,0
TOP1MT,4.486799522307787,Negative,0,0,0,0,0,0,0,0
TOP2A,4.775279619357986,EnSig,0,0,1,0,0,0,0,0
TOP2B,4.7706281810030315,EnSig,0,0,1,1,0,0,0,0
TOP3A,4.726093955233833,EnSig,0,0,0,0,0,0,0,0
TOP3B,4.163949785165055,Negative,0,0,0,0,0,0,0,0
TOPAZ1,4.448101269225166,Negative,0,0,0,0,0,0,0,0
TOPBP1,4.193423604098333,Negative,0,0,0,0,0,0,0,0
TOPORS,4.382499231700368,Negative,0,0,0,0,0,0,0,0
TOR1AIP1,4.476232943116166,Negative,1,0,1,0,0,0,0,0
TOR1AIP2,4.116204341094999,Negative,0,0,1,0,0,0,0,0
TOR1B,4.400098627247071,Negative,0,0,0,0,0,0,0,0
TOR2A,4.445932380636333,Negative,0,0,0,0,0,0,0,0
TOR3A,4.418169640305999,Negative,0,0,0,0,0,0,0,0
TOR4A,3.9621602770250943,Negative,0,0,0,0,0,0,0,0
TOX,4.253189821774511,Negative,0,0,0,0,0,0,0,0
TOX2,4.125906934102498,Negative,0,0,0,0,0,0,0,0
TOX3,4.3958664238722305,Negative,0,0,0,0,0,0,0,0
TOX4,4.084781413837951,Negative,0,0,0,0,0,0,0,0
TP53,4.449594406997332,Negative,0,0,0,0,0,0,0,0
TP53BP1,4.60177674582925,Negative,0,0,1,1,0,0,1,0
TP53BP2,4.383674141088332,Negative,0,0,0,0,0,0,0,0
TP53I3,4.267686046832998,Negative,0,0,0,0,0,0,0,0
TP53INP1,4.372795096112084,Negative,0,0,0,0,0,0,0,0
TP53INP2,4.8121211441405,EnSig,0,0,0,0,0,0,0,0
TP53RK,4.5102291739643325,Negative,0,0,0,0,0,0,0,0
TP53TG5,4.475574923023319,Negative,0,0,0,0,0,0,0,0
TP63,4.632372269314499,Negative,0,0,0,0,0,0,0,0
TP73,4.472075480329038,Negative,0,0,0,0,0,0,0,0
TPBG,4.4352225839451656,Negative,0,0,0,0,0,0,0,0
TPCN1,4.2950472031003795,Negative,0,0,0,0,0,0,0,0
TPCN2,4.289079978417333,Negative,0,0,0,0,0,0,0,0
TPD52,4.519216941473095,Negative,1,0,1,0,1,0,0,0
TPD52L1,4.199144487570666,Negative,0,0,0,0,0,0,1,0
TPH1,4.331355168280667,Negative,0,0,0,0,0,0,0,1
TPH2,4.323102567323248,Negative,0,0,0,0,0,0,0,1
TPI1,4.6620131244411676,Negative,1,1,1,1,0,0,1,0
TPK1,4.602559457027202,Negative,0,0,0,0,0,0,0,0
TPM1,4.764765776625333,EnSig,1,1,1,1,0,0,1,0
TPM2,4.373757324888461,Negative,0,0,0,0,0,0,1,0
TPM3,4.410669773418499,Negative,1,1,1,1,0,0,1,0
TPM4,4.734859414034499,EnSig,1,0,1,1,0,0,0,0
TPMT,4.339556443484583,Negative,0,0,0,0,0,0,0,0
TPP2,3.77249821786147,Negative,1,0,1,1,0,0,0,0
TPPP,4.656526133311333,Negative,1,1,1,0,0,0,1,0
TPPP3,4.877882851518333,EnSig,0,0,0,0,0,0,0,0
TPR,4.989710777380333,EnSig,0,0,1,0,0,0,0,0
TPRG1,4.308795696174055,Negative,0,0,0,0,0,0,0,0
TPRG1L,4.320258160839595,Negative,0,0,0,0,0,1,0,0
TPRKB,4.2145433657194165,Negative,0,0,0,0,0,0,0,0
TPRN,4.384780812020333,Negative,0,0,0,0,0,0,0,0
TPRX1,4.857949612765916,EnSig,0,0,0,0,0,0,0,0
TPSG1,4.567423134079221,Negative,0,0,0,0,0,0,0,0
TPST1,4.400796925660833,Negative,0,0,0,0,0,0,0,0
TPST2,4.396691677111302,Negative,0,0,0,0,0,0,0,0
TPT1,4.377553821672748,Negative,1,0,1,0,0,0,1,0
TPTE2,4.509797168423785,Negative,0,0,0,0,0,0,0,0
TPX2,4.5344380182118655,Negative,0,0,0,0,0,0,0,0
TRA2A,4.191666029451416,Negative,0,0,1,1,0,0,0,0
TRA2B,4.408962445299832,Negative,0,1,1,1,0,0,0,0
