Gene,Synapse Status,Synapse Percentile,Cortex,Striatum,hiPSC,Fetal,SynGO,SynDB,SynSysNet
STK24,Not a synapse gene,79.71,0,0,1,0,0,0,0
STK25,Not a synapse gene,85.66,1,0,1,0,0,0,0
STK3,Not a synapse gene,87.41,0,0,0,0,0,0,0
STK31,Not a synapse gene,36.56,0,0,0,0,0,0,0
STK32A,Not a synapse gene,31.56,0,0,0,0,0,0,0
STK33,Not a synapse gene,40.84,0,0,0,0,0,0,0
STK35,Not a synapse gene,46.98,0,0,0,0,0,0,0
STK36,Not a synapse gene,14.50,0,0,0,0,0,0,0
STK38,Not a synapse gene,74.81,0,0,1,0,0,0,0
STK38L,Not a synapse gene,56.14,0,0,0,0,0,1,0
STK39,Not a synapse gene,76.27,1,1,1,0,0,1,0
STK4,yes,96.05,0,0,1,0,0,0,0
STK40,Not a synapse gene,34.61,0,0,0,0,0,0,0
STMN1,Not a synapse gene,87.47,1,0,1,1,0,0,1
STMN2,Not a synapse gene,85.04,1,0,1,1,0,0,0
STMN3,yes,90.00,1,0,0,0,0,0,0
STOM,yes,91.68,0,0,1,0,0,1,0
STOML1,Not a synapse gene,82.91,0,0,0,0,0,0,0
STOML2,Not a synapse gene,80.02,1,1,1,1,0,1,0
STOML3,Not a synapse gene,6.60,0,0,0,0,0,0,0
STON1,Not a synapse gene,14.19,0,0,0,0,0,0,0
STOX1,Not a synapse gene,30.42,0,0,0,0,0,0,0
STRA6,Not a synapse gene,29.80,0,0,0,0,0,0,0
STRADA,Not a synapse gene,65.66,0,0,0,0,0,0,0
STRADB,Not a synapse gene,58.88,0,0,0,0,0,0,0
STRBP,Not a synapse gene,62.36,0,0,1,1,0,0,0
STRIP1,Not a synapse gene,39.87,0,0,1,1,0,0,0
STRIP2,Not a synapse gene,35.83,0,0,0,0,0,0,0
STRN,Not a synapse gene,77.38,1,1,1,0,0,1,0
STRN3,Not a synapse gene,55.11,1,1,1,1,0,0,0
STRN4,Not a synapse gene,83.34,1,1,1,1,0,0,0
STT3A,Not a synapse gene,20.95,0,0,1,0,0,0,0
STT3B,Not a synapse gene,54.85,1,0,1,0,0,0,0
STUB1,yes,98.96,1,1,1,1,0,1,0
STX10,Not a synapse gene,59.43,0,0,0,0,0,0,0
STX11,Not a synapse gene,67.90,0,0,0,0,0,0,0
STX18,Not a synapse gene,36.95,1,0,1,0,0,0,0
STX19,Not a synapse gene,25.17,0,0,0,0,0,0,0
STX1B,yes,98.50,1,1,1,1,0,1,1
STX5,Not a synapse gene,73.35,1,0,0,0,0,0,1
STX7,yes,95.96,1,1,1,1,1,1,1
STX8,Not a synapse gene,58.28,1,0,1,0,0,0,1
STXBP1,yes,99.41,1,1,1,1,0,1,1
STXBP2,Not a synapse gene,35.14,1,1,0,0,0,1,1
STXBP4,Not a synapse gene,51.52,0,0,0,0,0,0,1
STXBP6,Not a synapse gene,62.54,0,0,0,0,0,1,1
STYK1,Not a synapse gene,69.90,0,0,0,0,0,0,0
STYX,Not a synapse gene,56.35,0,0,0,0,0,0,0
STYXL1,Not a synapse gene,15.60,0,0,1,0,0,0,0
SUB1,yes,88.46,1,0,0,0,0,0,0
SUCLA2,Not a synapse gene,84.01,1,1,1,1,0,1,0
SUCLG1,Not a synapse gene,25.85,1,1,1,0,0,1,0
SUCLG2,Not a synapse gene,48.19,0,0,0,0,0,0,0
SUCO,Not a synapse gene,40.92,0,0,0,0,0,0,0
SUDS3,Not a synapse gene,46.01,0,0,0,0,0,0,0
SUFU,Not a synapse gene,58.59,0,0,0,0,0,0,0
SUGCT,Not a synapse gene,43.65,0,0,0,0,0,0,0
SUGP2,Not a synapse gene,71.72,0,0,1,1,0,0,0
SUGT1,Not a synapse gene,81.75,0,0,1,1,0,0,0
SULF1,Not a synapse gene,40.62,0,0,0,0,0,0,0
SULF2,Not a synapse gene,36.78,0,0,1,0,0,0,0
SULT1A1,Not a synapse gene,41.51,0,0,0,0,0,0,0
SULT1A2,Not a synapse gene,18.01,0,0,0,0,0,0,0
SULT1A3,Not a synapse gene,18.90,0,0,0,0,0,0,0
SULT1A4,Not a synapse gene,7.22,0,0,0,0,0,0,0
SULT1B1,Not a synapse gene,12.62,0,0,0,0,0,0,0
SULT1C2,Not a synapse gene,6.66,0,0,0,0,0,0,0
SULT1C3,Not a synapse gene,1.45,0,0,0,0,0,0,0
SULT2A1,Not a synapse gene,1.25,0,0,0,0,0,0,0
SULT4A1,yes,95.08,1,1,1,0,0,0,0
SUMF1,Not a synapse gene,63.51,0,0,0,0,0,0,0
SUMF2,Not a synapse gene,35.10,0,0,1,0,0,0,0
SUMO1,Not a synapse gene,82.66,0,0,0,0,0,0,0
SUMO2,Not a synapse gene,84.31,0,0,1,1,0,0,0
SUMO3,Not a synapse gene,74.85,1,0,0,0,0,0,0
SUMO4,Not a synapse gene,3.30,0,0,0,0,0,0,0
SUN1,Not a synapse gene,67.01,0,0,0,0,0,0,0
SUN2,yes,88.24,0,0,1,0,0,0,0
SUN5,Not a synapse gene,1.80,0,0,0,0,0,0,0
SUOX,Not a synapse gene,58.26,0,0,0,0,0,0,0
SUPT16H,yes,92.08,0,0,1,1,0,0,0
SUPT20H,Not a synapse gene,25.78,0,0,0,0,0,0,0
SUPT3H,Not a synapse gene,44.24,0,0,0,0,0,0,0
SUPT4H1,Not a synapse gene,18.65,0,0,0,0,0,0,0
SUPT5H,yes,88.17,0,0,1,0,0,0,0
SUPT6H,yes,92.61,0,0,0,0,0,0,0
SUPT7L,Not a synapse gene,20.43,0,0,0,0,0,0,0
SUPV3L1,Not a synapse gene,23.38,1,0,1,0,0,0,0
SURF2,Not a synapse gene,50.41,0,0,0,0,0,0,0
SURF4,Not a synapse gene,60.83,0,0,1,0,0,0,0
SURF6,Not a synapse gene,49.71,0,0,0,0,0,0,0
SUSD3,Not a synapse gene,22.18,0,0,0,0,0,0,0
SUV39H1,Not a synapse gene,77.68,0,0,0,0,0,0,0
SUV39H2,Not a synapse gene,22.73,0,0,0,0,0,0,0
SUZ12,Not a synapse gene,60.40,0,0,0,0,0,0,0
SVEP1,Not a synapse gene,56.18,0,0,0,0,0,0,0
SVIL,yes,89.48,0,0,1,0,0,0,0
SVIP,Not a synapse gene,53.95,1,0,0,0,0,0,0
SWAP70,Not a synapse gene,58.25,0,0,0,0,0,0,0
SWI5,Not a synapse gene,5.62,0,0,0,0,0,0,0
SWT1,Not a synapse gene,32.94,0,0,0,0,0,0,0
SYAP1,Not a synapse gene,63.81,0,0,0,0,0,0,0
SYBU,Not a synapse gene,81.12,1,1,0,1,0,1,0
SYCE1,Not a synapse gene,49.37,0,0,0,0,0,0,0
SYCE3,Not a synapse gene,7.55,0,0,0,0,0,0,0
SYCP1,Not a synapse gene,14.43,0,0,0,1,0,1,0
SYCP2,Not a synapse gene,14.71,0,0,0,0,0,0,0
SYCP2L,Not a synapse gene,17.81,0,0,0,0,0,0,0
SYDE1,Not a synapse gene,42.38,0,0,0,0,1,0,0
SYF2,Not a synapse gene,30.26,0,0,0,0,0,0,0
SYK,Not a synapse gene,85.58,0,0,0,0,0,0,0
SYMPK,Not a synapse gene,37.85,0,0,1,0,0,0,0
SYN1,Not a synapse gene,39.42,1,1,1,1,1,1,1
SYNC,Not a synapse gene,29.41,0,0,0,0,0,0,0
SYNCRIP,yes,98.40,1,1,1,1,0,1,0
SYNDIG1,Not a synapse gene,79.45,0,0,0,0,0,0,0
SYNE2,yes,93.72,0,0,0,1,0,0,0
SYNE4,Not a synapse gene,75.51,0,0,0,0,0,0,0
SYNGAP1,Not a synapse gene,55.28,1,1,1,1,1,1,0
SYNGR2,Not a synapse gene,52.40,0,0,0,0,0,1,1
SYNGR3,Not a synapse gene,83.70,0,1,1,0,1,1,1
SYNJ2BP,Not a synapse gene,54.00,1,0,0,0,0,0,0
SYNM,Not a synapse gene,30.27,0,0,1,1,0,1,0
SYNPO2,Not a synapse gene,41.90,0,0,0,0,0,0,0
SYNPO2L,Not a synapse gene,8.25,0,0,0,0,0,0,0
SYT1,yes,99.04,1,1,1,0,1,1,1
SYT10,Not a synapse gene,32.13,0,0,1,0,1,0,0
SYT12,Not a synapse gene,83.98,0,0,0,0,0,1,1
SYT13,Not a synapse gene,80.78,0,0,1,0,0,0,0
SYT17,Not a synapse gene,79.18,1,0,0,0,0,1,0
SYT3,Not a synapse gene,79.28,1,0,1,0,1,0,1
SYT4,Not a synapse gene,76.55,1,0,1,0,1,0,0
SYT7,yes,98.33,0,1,1,0,1,1,1
SYT9,Not a synapse gene,70.68,0,0,0,0,1,0,1
SYTL1,Not a synapse gene,34.95,0,0,0,0,0,0,1
SYTL2,Not a synapse gene,67.81,0,0,0,0,0,0,1
SYTL3,Not a synapse gene,18.28,0,0,0,0,0,0,1
SYTL4,Not a synapse gene,48.47,0,0,0,0,0,0,1
SYTL5,Not a synapse gene,55.27,0,0,0,0,0,0,1
SYVN1,Not a synapse gene,66.83,0,0,0,0,0,0,0
TAB1,Not a synapse gene,84.02,0,0,1,0,0,0,0
TAB2,yes,93.84,0,0,0,0,0,0,0
TAB3,Not a synapse gene,35.75,0,0,0,0,0,0,0
TACC1,Not a synapse gene,76.96,1,0,0,0,0,1,0
TACC2,Not a synapse gene,48.68,1,0,1,1,0,0,0
TACO1,Not a synapse gene,52.71,1,0,0,0,0,0,0
TACSTD2,Not a synapse gene,44.13,0,0,0,0,0,0,0
TADA1,Not a synapse gene,16.84,0,0,0,0,0,0,0
TADA2B,Not a synapse gene,15.94,0,0,1,0,0,0,0
TADA3,Not a synapse gene,21.82,0,0,0,0,0,0,0
TAF1,yes,91.10,0,0,0,0,0,0,0
TAF10,Not a synapse gene,36.37,0,0,0,0,0,0,0
TAF11,Not a synapse gene,66.38,0,0,0,0,0,0,0
TAF12,Not a synapse gene,5.58,0,0,0,0,0,0,0
TAF13,Not a synapse gene,25.05,0,0,0,0,0,0,0
TAF1A,Not a synapse gene,10.86,0,0,0,0,0,0,0
TAF1B,Not a synapse gene,28.23,0,0,0,0,0,0,0
TAF1D,Not a synapse gene,44.77,0,0,0,0,0,0,0
TAF1L,Not a synapse gene,37.14,0,0,0,0,0,0,0
TAF2,Not a synapse gene,61.77,0,0,0,0,0,0,0
TAF3,Not a synapse gene,25.57,0,0,0,0,0,0,0
TAF4,Not a synapse gene,41.04,0,0,0,0,0,0,0
TAF4B,Not a synapse gene,50.01,0,0,0,0,0,0,0
TAF5,Not a synapse gene,5.67,0,0,0,0,0,0,0
TAF6,Not a synapse gene,55.26,0,0,0,0,0,0,0
TAF6L,Not a synapse gene,16.20,0,0,0,0,0,0,0
TAF7,Not a synapse gene,20.27,0,0,0,0,0,0,0
TAF7L,Not a synapse gene,27.13,0,0,0,0,0,0,0
TAF8,Not a synapse gene,14.23,0,0,0,0,0,0,0
TAF9B,Not a synapse gene,28.71,0,0,0,0,0,0,0
TAGAP,Not a synapse gene,3.24,0,0,0,0,0,0,0
TAGLN,Not a synapse gene,66.09,0,0,1,0,0,0,0
TAGLN2,Not a synapse gene,85.31,0,0,1,0,0,1,0
TAGLN3,yes,89.18,1,0,1,1,0,1,1
TAL1,Not a synapse gene,40.24,0,0,0,0,0,0,0
TALDO1,Not a synapse gene,63.48,0,0,1,0,0,1,0
TANK,Not a synapse gene,73.70,0,0,0,0,0,0,0
TAOK1,Not a synapse gene,21.71,1,1,1,0,0,1,0
TAOK3,Not a synapse gene,57.87,1,0,1,0,0,0,0
TAP1,Not a synapse gene,23.57,0,0,0,0,0,0,0
TAP2,Not a synapse gene,39.01,0,0,0,0,0,0,0
TAPBP,Not a synapse gene,48.13,0,0,0,0,0,0,0
TAPBPL,Not a synapse gene,20.68,0,0,0,0,0,0,0
TAPT1,Not a synapse gene,28.50,0,0,0,0,0,0,0
TARBP1,Not a synapse gene,61.73,0,0,0,0,0,0,0
TARBP2,Not a synapse gene,68.70,0,0,1,0,0,0,0
TARDBP,yes,98.37,1,0,1,1,0,0,0
TAS1R1,Not a synapse gene,4.54,0,0,0,0,0,0,0
TAS1R2,Not a synapse gene,1.99,0,0,0,0,0,0,0
TAS2R10,Not a synapse gene,3.27,0,0,0,0,0,0,0
TAS2R41,Not a synapse gene,0.48,0,0,0,0,0,0,0
TASP1,Not a synapse gene,54.54,0,0,0,0,0,0,0
TAT,Not a synapse gene,22.05,0,0,0,0,0,0,0
TATDN2,Not a synapse gene,11.55,0,0,0,0,0,0,0
TATDN3,Not a synapse gene,23.92,0,0,0,0,0,0,0
TAX1BP1,Not a synapse gene,86.69,0,0,0,0,0,0,0
TAX1BP3,Not a synapse gene,36.36,0,0,0,0,0,0,0
TBC1D1,Not a synapse gene,83.39,0,0,0,0,0,0,0
TBC1D10A,Not a synapse gene,42.45,1,0,0,0,0,0,0
TBC1D10B,Not a synapse gene,35.65,1,1,1,0,0,0,0
TBC1D10C,Not a synapse gene,36.19,0,0,0,0,0,0,0
TBC1D12,Not a synapse gene,23.05,0,0,0,0,0,0,0
TBC1D13,Not a synapse gene,44.46,0,0,1,0,0,0,0
TBC1D15,Not a synapse gene,78.86,0,0,0,0,0,0,0
TBC1D16,Not a synapse gene,32.72,0,0,0,0,0,0,0
TBC1D17,Not a synapse gene,72.15,0,0,1,0,0,0,0
TBC1D2,Not a synapse gene,38.36,0,0,0,0,0,0,0
TBC1D22A,Not a synapse gene,55.92,0,0,0,0,0,0,0
TBC1D22B,Not a synapse gene,83.89,0,0,0,0,0,0,0
TBC1D23,Not a synapse gene,67.62,0,0,0,0,0,0,0
TBC1D24,Not a synapse gene,46.21,1,1,1,0,0,1,0
TBC1D25,Not a synapse gene,58.93,0,0,0,0,0,0,0
TBC1D2B,Not a synapse gene,48.49,0,0,0,0,0,0,0
TBC1D30,Not a synapse gene,53.42,0,0,1,0,0,0,0
TBC1D31,Not a synapse gene,31.48,0,0,0,0,0,0,0
TBC1D32,Not a synapse gene,18.62,0,0,0,0,0,0,0
TBC1D4,Not a synapse gene,80.95,0,0,0,0,0,0,0
TBC1D5,yes,93.75,1,0,0,0,0,0,0
TBC1D7,Not a synapse gene,38.52,0,0,0,0,0,0,0
TBC1D8,Not a synapse gene,17.82,0,0,0,0,0,0,0
TBC1D8B,Not a synapse gene,22.97,0,0,1,0,0,0,0
TBC1D9,Not a synapse gene,72.57,0,0,1,0,0,0,0
TBC1D9B,Not a synapse gene,59.68,0,0,1,0,0,0,0
TBCA,Not a synapse gene,56.16,0,0,0,0,0,0,0
TBCB,Not a synapse gene,73.27,0,0,0,1,0,0,0
TBCC,Not a synapse gene,23.66,1,0,1,0,0,0,0
TBCCD1,Not a synapse gene,4.43,0,0,0,0,0,0,0
TBCD,Not a synapse gene,66.28,0,0,1,0,0,1,0
TBCEL,Not a synapse gene,41.16,1,0,1,0,0,0,0
TBCK,Not a synapse gene,58.30,0,0,1,0,0,0,0
TBK1,yes,96.20,1,0,1,0,0,1,0
TBL1X,Not a synapse gene,53.29,0,0,0,0,0,0,0
TBL1Y,Not a synapse gene,22.77,0,0,0,0,0,0,0
TBL2,Not a synapse gene,42.70,1,0,1,0,0,0,0
TBL3,Not a synapse gene,52.98,0,0,0,0,0,0,0
TBP,Not a synapse gene,42.84,0,0,0,0,0,0,0
TBR1,Not a synapse gene,36.33,0,0,1,1,0,0,0
TBRG4,Not a synapse gene,47.39,0,0,1,0,0,0,0
TBX15,Not a synapse gene,9.71,0,0,0,0,0,0,0
TBX18,Not a synapse gene,7.34,0,0,0,0,0,0,0
TBX2,Not a synapse gene,24.45,0,0,0,0,0,0,0
TBX20,Not a synapse gene,2.46,0,0,0,0,0,0,0
TBX21,Not a synapse gene,10.94,0,0,0,0,0,0,0
TBX22,Not a synapse gene,3.82,0,0,0,0,0,0,0
TBX3,Not a synapse gene,12.66,0,0,0,0,0,0,0
TBX5,Not a synapse gene,12.61,0,0,0,0,0,0,0
TBXA2R,Not a synapse gene,70.85,0,0,0,0,0,0,0
TBXAS1,Not a synapse gene,26.25,0,0,0,0,0,0,0
TC2N,Not a synapse gene,55.60,0,0,0,0,0,0,0
TCAP,Not a synapse gene,30.98,0,0,0,0,0,0,0
TCEA1,Not a synapse gene,63.72,1,0,0,0,0,0,0
TCEA2,yes,88.99,0,0,0,0,0,0,0
TCEA3,Not a synapse gene,9.23,0,0,0,0,0,0,0
TCEAL1,Not a synapse gene,59.67,0,0,0,0,0,0,0
TCEAL3,Not a synapse gene,15.62,0,0,0,0,0,0,0
TCEAL4,Not a synapse gene,27.00,0,0,0,0,0,0,0
TCEAL5,Not a synapse gene,59.95,1,1,0,0,0,0,0
TCEANC,Not a synapse gene,53.44,0,0,0,0,0,0,0
TCEANC2,Not a synapse gene,19.00,0,0,0,0,0,0,0
TCERG1,Not a synapse gene,56.60,1,0,1,0,0,0,0
TCERG1L,Not a synapse gene,31.47,0,0,0,0,0,0,0
TCF12,yes,90.31,0,0,0,1,0,0,0
TCF19,Not a synapse gene,23.96,0,0,0,0,0,0,0
TCF20,Not a synapse gene,49.64,0,0,0,0,0,0,0
TCF23,Not a synapse gene,23.55,0,0,0,0,0,0,0
TCF25,Not a synapse gene,71.20,1,0,0,0,0,0,0
TCF3,yes,92.31,0,0,0,0,0,0,0
TCF4,yes,97.84,0,0,0,0,0,0,0
TCF7,Not a synapse gene,13.59,0,0,0,0,0,0,0
TCF7L1,Not a synapse gene,36.93,0,0,0,0,0,0,0
TCF7L2,Not a synapse gene,70.02,0,0,0,0,0,0,0
TCFL5,Not a synapse gene,24.52,0,0,0,0,0,0,0
TCHH,Not a synapse gene,26.80,0,0,1,0,0,0,0
TCHP,Not a synapse gene,44.47,0,0,0,0,0,0,0
TCIRG1,Not a synapse gene,47.40,0,0,0,0,0,0,0
TCL1A,Not a synapse gene,5.18,0,0,0,0,0,0,0
TCN1,Not a synapse gene,6.54,0,0,0,0,0,0,0
TCOF1,yes,90.85,1,0,0,0,0,0,0
TCP1,yes,89.71,1,1,1,1,0,1,1
TCP11L1,Not a synapse gene,52.91,0,0,1,0,0,1,0
TCTE1,Not a synapse gene,37.24,0,0,0,0,0,0,0
TCTEX1D4,Not a synapse gene,14.25,0,0,0,0,0,0,0
TCTN2,Not a synapse gene,78.52,0,0,0,0,0,0,0
TDG,Not a synapse gene,25.64,0,0,0,0,0,0,0
TDO2,Not a synapse gene,39.68,0,0,0,0,0,0,0
TDP1,Not a synapse gene,30.51,0,0,0,0,0,0,0
TDP2,Not a synapse gene,69.44,0,0,0,0,0,0,0
TDRD1,Not a synapse gene,32.02,0,0,0,0,0,0,0
TDRD3,Not a synapse gene,69.70,1,0,0,0,0,0,0
TDRD6,Not a synapse gene,10.29,0,0,0,0,0,0,0
TDRD7,Not a synapse gene,38.29,0,0,0,0,0,0,0
TDRD9,Not a synapse gene,57.47,1,0,0,0,0,0,0
TDRKH,Not a synapse gene,41.19,1,1,1,0,0,0,0
TEAD1,Not a synapse gene,39.65,0,0,0,0,0,0,0
TEAD2,Not a synapse gene,60.63,0,0,0,0,0,0,0
TEAD3,Not a synapse gene,50.68,0,0,0,0,0,0,0
TEAD4,Not a synapse gene,56.00,0,0,0,0,0,0,0
TECPR1,Not a synapse gene,35.23,1,0,1,0,0,0,0
TECR,yes,93.14,1,1,1,0,0,0,0
TEF,Not a synapse gene,70.27,0,0,0,0,0,0,0
TEFM,Not a synapse gene,4.07,0,0,0,0,0,0,0
TEK,Not a synapse gene,44.56,0,0,0,0,0,0,0
TEKT1,Not a synapse gene,7.18,0,0,0,0,0,0,0
TEKT2,Not a synapse gene,25.84,0,0,0,0,0,0,0
TEKT3,Not a synapse gene,2.61,0,0,0,0,0,0,0
TEKT5,Not a synapse gene,3.99,0,0,0,1,0,0,0
TELO2,Not a synapse gene,52.70,0,0,1,0,0,0,0
TENM2,Not a synapse gene,76.57,1,0,1,1,1,0,0
TENM3,Not a synapse gene,82.21,1,1,1,0,0,0,0
TENM4,yes,96.82,1,0,1,1,0,0,0
TEP1,Not a synapse gene,85.93,0,0,0,0,0,0,0
TERF1,yes,93.98,0,0,0,0,0,0,0
TERF2,yes,93.89,0,0,0,0,0,0,0
TERF2IP,yes,95.15,0,0,0,0,0,0,0
TERT,Not a synapse gene,62.00,0,0,0,0,0,0,0
TES,Not a synapse gene,72.17,0,0,1,0,0,0,0
TESK1,Not a synapse gene,37.37,0,0,0,0,0,0,0
TESK2,Not a synapse gene,67.16,0,0,0,0,0,0,0
TESPA1,Not a synapse gene,32.56,0,0,0,0,0,0,0
TET1,Not a synapse gene,41.05,0,0,0,0,0,0,0
TET2,Not a synapse gene,47.12,0,0,0,0,0,0,0
TET3,Not a synapse gene,37.54,0,0,0,0,0,0,0
TEX10,Not a synapse gene,32.17,0,0,0,1,0,0,0
TEX11,Not a synapse gene,39.66,0,0,0,0,0,0,0
TEX14,Not a synapse gene,9.32,0,0,0,0,0,0,0
TEX15,Not a synapse gene,13.43,0,0,0,1,0,0,0
TF,yes,93.40,0,0,1,0,0,0,0
TFAM,Not a synapse gene,42.23,1,0,1,1,0,1,0
TFAP2A,Not a synapse gene,70.49,0,0,0,0,0,0,0
TFAP2B,Not a synapse gene,7.46,0,0,0,0,0,0,0
TFAP2C,Not a synapse gene,23.73,0,0,0,0,0,0,0
TFAP2D,Not a synapse gene,15.39,0,0,0,0,0,0,0
TFAP4,Not a synapse gene,66.95,0,0,0,0,0,0,0
TFB1M,Not a synapse gene,63.01,0,0,1,0,0,0,0
TFCP2,Not a synapse gene,75.12,0,0,1,0,0,0,0
TFCP2L1,Not a synapse gene,42.54,0,0,0,0,0,0,0
TFDP1,Not a synapse gene,54.69,0,0,0,0,0,0,0
TFDP3,Not a synapse gene,3.76,0,0,0,0,0,0,0
TFE3,Not a synapse gene,86.52,0,0,0,0,0,0,0
TFEB,Not a synapse gene,47.86,0,0,0,0,0,0,0
TFEC,Not a synapse gene,30.58,0,0,0,0,0,0,0
TFG,Not a synapse gene,87.72,0,0,1,1,0,0,0
TFIP11,yes,87.86,0,0,0,0,0,0,0
TFPI,Not a synapse gene,60.51,0,0,0,0,0,0,0
TFR2,Not a synapse gene,28.75,0,0,0,0,0,0,0
TFRC,yes,92.15,0,0,1,0,0,0,0
TGFB1I1,Not a synapse gene,58.92,0,0,0,0,0,0,0
TGFB2,Not a synapse gene,41.46,0,0,0,0,0,0,0
TGFBI,Not a synapse gene,13.73,0,0,0,0,0,0,0
TGFBR2,Not a synapse gene,75.04,0,0,0,0,0,0,0
TGFBR3,Not a synapse gene,52.44,0,0,0,0,0,0,0
TGFBRAP1,Not a synapse gene,33.32,0,0,1,0,0,0,0
TGIF1,Not a synapse gene,60.00,0,0,0,0,0,0,0
TGIF2,Not a synapse gene,31.03,0,0,0,0,0,0,0
TGIF2LX,Not a synapse gene,0.07,0,0,0,0,0,0,0
TGIF2LY,Not a synapse gene,0.23,0,0,0,0,0,0,0
TGM1,Not a synapse gene,52.06,0,0,1,0,0,0,0
TGM2,Not a synapse gene,75.23,0,0,1,0,0,0,0
TGM3,Not a synapse gene,37.36,0,0,1,0,0,0,0
TGM4,Not a synapse gene,6.78,0,0,0,0,0,0,0
TGM5,Not a synapse gene,11.84,0,0,0,0,0,0,0
TGOLN2,yes,98.70,0,0,0,0,0,0,0
TGS1,Not a synapse gene,33.02,0,0,0,0,0,0,0
TH,Not a synapse gene,56.76,0,1,0,0,0,0,0
THADA,Not a synapse gene,62.89,0,0,0,0,0,0,0
THAP11,Not a synapse gene,47.38,0,0,0,0,0,0,0
THAP7,Not a synapse gene,52.79,0,0,0,0,0,0,0
THBS1,Not a synapse gene,59.79,0,0,1,0,0,0,0
THBS2,Not a synapse gene,40.42,0,0,0,0,0,0,0
THBS3,Not a synapse gene,72.01,0,0,0,0,0,0,0
THBS4,Not a synapse gene,56.04,0,0,0,0,0,0,0
THEM4,Not a synapse gene,40.04,1,0,0,0,0,0,0
THEM5,Not a synapse gene,15.29,0,0,0,0,0,0,0
THEMIS,Not a synapse gene,23.76,0,0,0,0,0,0,0
THEMIS2,Not a synapse gene,7.75,0,0,0,0,0,0,0
THG1L,Not a synapse gene,26.15,0,0,0,0,0,0,0
THOC1,Not a synapse gene,65.57,0,0,0,0,0,0,0
THOC2,Not a synapse gene,85.67,0,0,1,0,0,0,0
THOC3,Not a synapse gene,73.28,0,0,0,0,0,0,0
THOC5,Not a synapse gene,37.86,0,0,0,0,0,0,0
THOC6,Not a synapse gene,59.69,0,0,1,1,0,0,0
THOC7,Not a synapse gene,60.87,0,0,0,0,0,0,0
THRA,yes,89.08,0,0,0,0,0,0,0
THRAP3,yes,96.63,0,0,1,1,0,0,0
THRB,Not a synapse gene,72.49,0,0,0,0,0,0,0
THSD7A,Not a synapse gene,78.10,1,1,1,0,0,0,0
THSD7B,Not a synapse gene,55.97,0,0,1,0,0,0,0
THUMPD1,Not a synapse gene,36.62,0,0,0,0,0,0,0
THUMPD3,Not a synapse gene,20.58,0,0,0,0,0,0,0
THYN1,Not a synapse gene,45.93,0,0,1,0,0,0,0
TIA1,Not a synapse gene,58.17,0,0,1,0,0,0,0
TIAL1,Not a synapse gene,57.95,0,0,1,0,0,0,0
TIAM2,Not a synapse gene,80.91,1,1,0,0,0,0,0
TICAM1,Not a synapse gene,37.06,0,0,0,0,0,0,0
TICAM2,Not a synapse gene,8.26,0,0,0,0,0,0,0
TICRR,Not a synapse gene,72.21,0,0,0,0,0,0,0
TIE1,Not a synapse gene,39.75,0,0,0,0,0,0,0
TIGD1,Not a synapse gene,8.17,0,0,0,0,0,0,0
TIGD2,Not a synapse gene,2.58,0,0,0,0,0,0,0
TIGD4,Not a synapse gene,2.91,0,0,0,0,0,0,0
TIGD6,Not a synapse gene,8.02,0,0,0,0,0,0,0
TIGIT,Not a synapse gene,4.94,0,0,0,0,0,0,0
TIMELESS,Not a synapse gene,29.36,0,0,0,0,0,0,0
TIMM10,Not a synapse gene,37.29,1,1,0,0,0,0,0
TIMM13,Not a synapse gene,70.47,0,1,0,0,0,0,0
TIMM17A,Not a synapse gene,40.32,0,0,0,0,0,0,0
TIMM21,Not a synapse gene,43.39,0,0,0,0,0,0,0
TIMM22,Not a synapse gene,20.38,0,0,0,0,0,0,0
TIMM44,Not a synapse gene,56.97,1,0,1,0,0,0,0
TIMM50,Not a synapse gene,86.13,1,0,1,0,0,0,0
TIMM8A,Not a synapse gene,6.64,0,0,0,0,0,0,0
TIMM9,Not a synapse gene,7.98,1,1,0,0,0,0,0
TIMMDC1,Not a synapse gene,57.23,0,0,0,0,0,0,0
TIMP3,Not a synapse gene,67.78,0,0,0,0,0,0,0
TIPARP,Not a synapse gene,3.39,0,0,0,0,0,0,0
TIPRL,Not a synapse gene,35.97,0,0,1,0,0,0,0
TIRAP,Not a synapse gene,16.19,0,0,0,0,0,0,0
TJAP1,Not a synapse gene,49.36,0,0,0,0,0,1,0
TJP1,yes,97.82,1,1,1,0,0,1,0
TJP2,yes,93.82,1,1,0,0,0,1,0
TJP3,Not a synapse gene,56.93,0,0,0,0,0,0,0
TK1,yes,88.03,0,0,0,0,0,0,0
TK2,Not a synapse gene,38.07,0,0,0,0,0,0,0
TKT,Not a synapse gene,86.48,1,1,1,1,0,1,1
TKTL1,Not a synapse gene,5.40,0,0,0,0,0,0,0
TKTL2,Not a synapse gene,4.20,0,0,0,0,0,0,0
TLE1,Not a synapse gene,71.76,0,0,0,0,0,0,0
TLE2,Not a synapse gene,52.84,0,0,0,0,0,0,0
TLE3,Not a synapse gene,79.11,0,0,0,0,0,0,0
TLE4,Not a synapse gene,43.37,0,0,0,0,0,0,0
TLK1,Not a synapse gene,61.62,1,0,0,0,0,0,0
TLK2,Not a synapse gene,22.28,0,0,0,0,0,0,0
TLN1,yes,95.27,1,1,1,0,0,1,0
TLN2,yes,98.34,1,1,1,1,0,1,1
